Paint_ID,Company,Brand,Product_Line,Product_Line_Code,Paint_Code,Paint_Name,Normalized_Name,Hex,R,G,B,RGB,Paint_Type,Status,Source,Notes,Swatch,GW_Match_Paint_ID,GW_Match_Name,GW_Match_Product_Line,GW_Match_Paint_Type,GW_Match_Hex,GW_Match_RGB,Comparison_Page,Match_Distance,Match_Confidence,Match_Method,AK_Match_Code,AK_Match_Name,Vallejo_Model_Match_Code,Vallejo_Model_Match_Name,Vallejo_Game_Match_Code,Vallejo_Game_Match_Name,Match_Source,Review_Flag,Review_Notes,Normalized_Paint_Type_Helper,Speedpaint_Match_Count,Speedpaint_Resolved_Count,Speedpaint_Hex_Fill_Source,Top_Match_Company,Top_Match_Brand,Top_Match_Product_Line,Top_Match_Paint_Type,Top_Match_Paint_ID,Top_Match_Name,Top_Match_Hex,Top_Match_RGB,Top_Match_Similarity,AP_Internal_Match_Paint_ID,AP_Internal_Match_Name,AP_Internal_Match_Product_Line,AP_Internal_Match_Hex,AP_Internal_Match_RGB,AP_Internal_Match_Similarity,Pro_Acryl_Match_Paint_ID,Pro_Acryl_Match_Name,Pro_Acryl_Match_Hex,Pro_Acryl_Match_RGB,Pro_Acryl_Match_Similarity,Speedpaint_Data_Source,AK_Match_Paint_ID,AK_Match_Hex,AK_Match_RGB,AK_Match_Similarity,Vallejo_Model_Match_Paint_ID,Vallejo_Model_Match_Hex,Vallejo_Model_Match_RGB,Vallejo_Model_Match_Similarity,Vallejo_Game_Match_Paint_ID,Vallejo_Game_Match_Hex,Vallejo_Game_Match_RGB,Vallejo_Game_Match_Similarity
AP_AIR_THUNDER_STORM,Army Painter,Warpaints Air,Air,AIR,,Thunder Storm,THUNDER_STORM,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_TOXIC_MIST,Army Painter,Warpaints Air,Air,AIR,,Toxic Mist,TOXIC_MIST,#39C0C5,57,192,197,"57,192,197",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#39C0C5,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_TRAITOR_RED,Army Painter,Warpaints Air,Air,AIR,,Traitor Red,TRAITOR_RED,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_TRUE_COPPER,Army Painter,Warpaints Air,Air,AIR,,True Copper,TRUE_COPPER,,,,,,Air Metallic/Effect,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air Metallic/Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_TWILIGHT_SKY,Army Painter,Warpaints Air,Air,AIR,,Twilight Sky,TWILIGHT_SKY,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ULTRAMARINE_BLUE,Army Painter,Warpaints Air,Air,AIR,72.022,Ultramarine Blue,ULTRAMARINE_BLUE,#29397B,41,57,123,"41,57,123",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#29397B,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_UNDERGROWTH_GREEN,Army Painter,Warpaints Air,Air,AIR,,Undergrowth Green,UNDERGROWTH_GREEN,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_UNFORGIVEN_GREEN,Army Painter,Warpaints Air,Air,AIR,,Unforgiven Green,UNFORGIVEN_GREEN,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_UNIFORM_GREY,Army Painter,Warpaints Air,Air,AIR,WP3003,Uniform Grey,UNIFORM_GREY,#5E6A73,94,106,115,"94,106,115",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#5E6A73,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_VIOLET_VOLT,Army Painter,Warpaints Air,Air,AIR,,Violet Volt,VIOLET_VOLT,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_VIPER_BROWN,Army Painter,Warpaints Air,Air,AIR,,Viper Brown,VIPER_BROWN,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WARLOCK_PURPLE,Army Painter,Warpaints Air,Air,AIR,,Warlock Purple,WARLOCK_PURPLE,#9C004A,156,0,74,"156,0,74",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#9C004A,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WEAPON_BRONZE,Army Painter,Warpaints Air,Air,AIR,,Weapon Bronze,WEAPON_BRONZE,,,,,,Air Metallic/Effect,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air Metallic/Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WILDLING_FLESH,Army Painter,Warpaints Air,Air,AIR,,Wildling Flesh,WILDLING_FLESH,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WITCHBANE_PLUM,Army Painter,Warpaints Air,Air,AIR,,Witchbane Plum,WITCHBANE_PLUM,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WIZARDS_ORB,Army Painter,Warpaints Air,Air,AIR,,Wizards Orb,WIZARDS_ORB,#00726A,0,114,106,"0,114,106",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#00726A,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WOLF_GREY,Army Painter,Warpaints Air,Air,AIR,72.047,Wolf Grey,WOLF_GREY,#5B8093,91,128,147,"91,128,147",Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,#5B8093,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_WYRMLING_RED,Army Painter,Warpaints Air,Air,AIR,,Wyrmling Red,WYRMLING_RED,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_YELLOW_DUNE,Army Painter,Warpaints Air,Air,AIR,,Yellow Dune,YELLOW_DUNE,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_YETI_WHITE,Army Painter,Warpaints Air,Air,AIR,,Yeti White,YETI_WHITE,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ZEPHYR_PINK,Army Painter,Warpaints Air,Air,AIR,,Zephyr Pink,ZEPHYR_PINK,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_AIR_ZOMBIE_FLESH,Army Painter,Warpaints Air,Air,AIR,72.470,Zombie Flesh,ZOMBIE_FLESH,,,,,,Air,Active/Unknown,All_Warpaints_Air.pdf,Official Warpaints Air poster; Hex/RGB filled only if already available from supplied swatch data,,,,,,,,All_Warpaints_Air.pdf,,,,,,,,,,,,,Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ABYSSAL_BLUE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3032,Abyssal Blue,ABYSSAL_BLUE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11176,DEEP SKY BLUE THOUSAND SON BLUE 70.844 DEEP SKY BLUE,70.844,DEEP SKY BLUE,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AEGIS_AQUA,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3036,Aegis Aqua,AEGIS_AQUA,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AFTERGLOW,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3060,Afterglow,AFTERGLOW,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AGATE_SKIN,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3146,Agate Skin,AGATE_SKIN,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_CADIAN_FLESHTONE,Cadian Fleshtone,Layer,Layer,#C77958,"199, 121, 88",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11063,BROWN ROSE,70.803,BROWN ROSE,72.041,DWARF SKIN,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ALIEN_PURPLE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,72.076,Alien Purple,ALIEN_PURPLE,#50317B,80,49,123,"80,49,123",Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,#50317B,,,,,,,Warlord Paint Ranges conversion chart,,High,Curated conversion chart,,,,,72.015,HEXED LICHEN,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ALPHA_BLUE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3022,Alpha Blue,ALPHA_BLUE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_CALGAR_BLUE,Calgar Blue,Layer,Layer,#4272B8,"66, 114, 184",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11179,ULTRAMARINE,70.839,ULTRAMARINE,72.117,ELFIC BLUE,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AMBER_SKIN,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3160,Amber Skin,AMBER_SKIN,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_KISLEV_FLESH,Kislev Flesh,Layer,Layer,#D6A875,"214, 168, 117",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11053,RADIANT FLESH,70.955,FLAT FLESH,72.004,ELF SKIN TONE,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AMULET_AQUA,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3048,Amulet Aqua,AMULET_AQUA,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ANCIENT_STONE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3088,Ancient Stone,ANCIENT_STONE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ANGEL_GREEN,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,72.123,Angel Green,ANGEL_GREEN,#0C391D,12,57,29,"12,57,29",Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,#0C391D,GW_BASE_CALIBAN_GREEN,Caliban Green,Base,Base,#00401F,"0, 64, 31",Warlord Paint Ranges conversion chart,14.04,High,Curated conversion chart,11146,DARK GREEN,70.97,DEEP GREEN,72.028,DARK GREEN,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ANGELIC_RED,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3104,Angelic Red,ANGELIC_RED,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_WILD_RIDER_RED,Wild Rider Red,Layer,Layer,#EA2F28,"234, 47, 40",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11087,SCARLET RED,70.817,SCARLET,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AQUA_ALCHEMY,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3047,Aqua Alchemy,AQUA_ALCHEMY,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AQUAMARINE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,72.119,Aquamarine,AQUAMARINE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_BAHARROTH_BLUE,Baharroth Blue,Layer,Layer,#78C4C7,"120, 196, 199",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11161,PALE BLUE,70.906,PALE BLUE,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ARCTIC_GEM,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3029,Arctic Gem,ARCTIC_GEM,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_HOETH_BLUE,Hoeth Blue,Layer,Layer,#4C7FB4,"76, 127, 180",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,,,70.902,AZURE,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ARMY_GREEN,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3068,Army Green,ARMY_GREEN,#6E7645,110,118,69,"110,118,69",Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,#6E7645,GW_LAYER_LOREN_FOREST,Loren Forest,Layer,Layer,#50702D,"80, 112, 45",Warlord Paint Ranges conversion chart,38.88,High,Curated conversion chart,,,70.922,UNIFORM GREEN,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_ASH_GREY,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3004,Ash Grey,ASH_GREY,#A2A5A4,162,165,164,"162,165,164",Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,#A2A5A4,GW_LAYER_ADMINISTRATUM_GREY,Administratum Grey,Layer,Layer,#949B95,"148, 155, 149",Warlord Paint Ranges conversion chart,22.83,High,Curated conversion chart,11010,MEDIUM GREY,70.907,PALE GREY BLUE,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AUGUR_BLUE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3024,Augur Blue,AUGUR_BLUE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_BLUE_HORROR,Blue Horror,Layer,Layer,#A2BAD2,"162, 186, 210",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,,,,,72.095,GLACIER BLUE,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_AUTUMN_SAGE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3064,Autumn Sage,AUTUMN_SAGE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BARBARIAN_FLESH,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3147,Barbarian Flesh,BARBARIAN_FLESH,#E89C6C,232,156,108,"232,156,108",Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,#E89C6C,GW_LAYER_BESTIGOR_FLESH,Bestigor Flesh,Layer,Layer,#D38A57,"211, 138, 87",Warlord Paint Ranges conversion chart,34.73,High,Curated conversion chart,11064,BEIGE RED,70.804,BEIGE RED,72.038,SCROFULOUS BROWN,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BARON_BLUE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3023,Baron Blue,BARON_BLUE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BARREN_DUNE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3084,Barren Dune,BARREN_DUNE,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_UNGOR_FLESH,Ungor Flesh,Layer,Layer,#D6A766,"214, 167, 102",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11056,DARK FLESH,70.927,DARK FLESH,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BASILISK_RED,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3115,Basilisk Red,BASILISK_RED,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BLOOD_CHALICE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3119,Blood Chalice,BLOOD_CHALICE,,,,,,Effect,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,No listed match,Chart row found but no cross-brand fields,,,,,,,Warlord Paint Ranges conversion chart,Review,Fanatic chart row exists but no equivalent values listed,Effect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BLUE_TONE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,,Blue Tone,BLUE_TONE,,,,,,Wash/Shade,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_SHADE_TYRAN_BLUE,Tyran Blue,Shade,Shade,#125899,"18, 88, 153",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,,,,,73.207,BLUE WASH,Warlord Paint Ranges conversion chart,,,Wash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BONY_SPIKES,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3089,Bony Spikes,BONY_SPIKES,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_SCREAMING_SKULL,Screaming Skull,Layer,Layer,#D2D4A2,"210, 212, 162",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11031,BUFF,70.976,BUFF,72.034,BONE WHITE,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BOOTSTRAP_BROWN,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3074,Bootstrap Brown,BOOTSTRAP_BROWN,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,,,,,,,Warlord Paint Ranges conversion chart,,High,Curated conversion chart,,,70.984,FLAT BROWN,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BRAINMATTER_BEIGE,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3011,Brainmatter Beige,BRAINMATTER_BEIGE,#F1F0E0,241,240,224,"241,240,224",Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,#F1F0E0,GW_LAYER_PALLID_WYCH_FLESH,Pallid Wych Flesh,Layer,Layer,#CDCEBE,"205, 206, 190",Warlord Paint Ranges conversion chart,60.07,High,Curated conversion chart,11002,OFFWHITE,70.82,OFF-WHITE,,,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BRIGADE_GREY,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3006,Brigade Grey,BRIGADE_GREY,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_LAYER_ULTHUAN_GREY,Ulthuan Grey,Layer,Layer,#C7E0D9,"199, 224, 217",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,11006,SILVER GREY,70.883,SILVERGREY,72.046,GHOST GREY,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AP_FANATIC_BRIGANDINE_BROWN,Army Painter,Warpaints Fanatic,Fanatic,FANATIC,WP3073,Brigandine Brown,BRIGANDINE_BROWN,,,,,,Acrylic,Active/Unknown,All_Warpaints_Fanatic_Poster.pdf,Official Fanatic poster; relationships deferred,,GW_BASE_RHINOX_HIDE,Rhinox Hide,Base,Base,#493435,"73, 52, 53",Warlord Paint Ranges conversion chart,,High,Curated conversion chart,,,,,72.045,CHARRED BROWN,Warlord Paint Ranges conversion chart,,,Acrylic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
